,feat_qqq_spy_rs_10d,feat_qqq_iwm_rs_10d,feat_tlt_return_5d,feat_gld_return_5d,feat_spy_qqq_spread_5d,feat_smh_qqq_rs_10d,feat_smh_return_5d,feat_hyg_tlt_spread_5d,feat_uup_return_5d,feat_uup_return_10d
2010-08-03,-0.007483875115948502,-0.024273687258702492,0.006791669118926036,0.021848257253687997,0.004929070918939127,-0.043088776191658074,-0.037114827932907546,-0.010058463048172706,-0.020083663175633704,-0.02700455449818906
2010-08-04,-0.0033938552677146294,-0.028875133905883144,-0.004142706446926825,0.025839360809882583,-1.796017352373447e-05,-0.040346948319947895,-0.012464401083357779,0.0024493047447571303,-0.014231902941580499,-0.02806439612144629
2010-08-05,-0.007576269047999795,-0.009785404841092471,0.000808512226463165,0.023536638549810363,-0.0012908467665759815,-0.04229273775049569,0.004703367257088864,-0.005985767064645708,-0.010956604884002297,-0.02330425956259896
2010-08-06,-0.0026874233744789144,0.012703986570609116,-0.0037818956022783734,0.020348069249192857,-0.0015122001181235856,-0.0388684204924058,0.013143505599624516,0.0009608620629892872,-0.01642794411998716,-0.02667775722194632
2010-08-09,0.0009508863924267974,0.02301705354376149,0.009924084627175533,0.01609832608285533,-0.006745473120014722,-0.0411183341400978,-0.0003586198649271344,-0.012975669869229933,-0.0021258989556132146,-0.016345401803044002
2010-08-10,-0.002039770515742445,0.030279069679495896,0.006242476323873092,0.015001340850163025,-0.0028780507237815556,-0.05306895236323572,-0.01127270785245027,-0.009633107431193277,0.004269871099229716,-0.015899546729364222
2010-08-11,-0.000314468815599378,0.034639248872588624,0.02759741566639229,0.005311815547492715,0.00032129471043462754,-0.04239503510957521,-0.04399564852124416,-0.043429164179876856,0.01613592698199451,0.001674379093733691
2010-08-12,0.0003996931571497164,0.03654772542849605,0.02029895177108365,0.015301703152385215,0.0008285960051297447,-0.04423973219834387,-0.06265753483744407,-0.039079312040089964,0.023008135122530193,0.01179943919287263
2010-08-13,-0.006128316507348797,0.03934690431731935,0.021878146601295168,0.007637487727836012,0.007324792612738551,-0.038831317837515145,-0.07387384638056016,-0.03613640276366925,0.032548189141999195,0.015585545189580552
2010-08-16,-0.00016746022396640914,0.031505292107098626,0.051338563570112905,0.019846693362615353,0.006566185850777173,-0.030373679632359818,-0.0688912816102647,-0.06256175679134257,0.020877707092192166,0.018707424240876014
2010-08-17,-0.00024072511127626317,0.023102800651005895,0.04312585004308622,0.017157874674837092,0.0030286476148529973,-0.021938989383810226,-0.034203761931188015,-0.05027029607662736,0.015306067006648272,0.019641293039032615
2010-08-18,-0.0015055707407507501,0.024461189934880112,0.032089257890713485,0.024544102375112287,0.0011791402059722067,-0.01370741151099808,0.0011316743261595708,-0.024390784050165815,-0.0008357901173676741,0.01528665061632073
2010-08-19,0.002064625743243509,0.027555135359699667,0.05077704587544485,0.013639831543066805,-0.002907715996758764,-0.022246523699761434,-0.0007683617839446821,-0.041668395402071345,-0.002082513283320875,0.020877707092192166
2010-08-20,0.004068334745041424,0.02333191996789119,0.03666047479163481,0.01035879551172636,-0.011673743545790538,-0.025434779341222957,0.010894893812635198,-0.02954300558904177,0.0008294711700029822,0.03340465809653148
2010-08-23,-0.0034531325190383377,0.031546245670065254,0.011540287096631019,0.00041756803609405146,-0.003387348763731368,-0.02244038004062543,-0.008092523531683549,-0.005692979952711674,0.009182021248310468,0.03025142789063917
2010-08-24,-0.003999484031108835,0.013558066555757087,0.033669085239620866,0.0050939508171321535,0.0008633024759389096,-0.003953776959903399,-0.03541509128217479,-0.036867330801369946,0.01088778216160935,0.02636049829157705
2010-08-25,0.0014917487658847595,-0.004438173166510406,0.02755194601019073,0.009482610032215844,-0.002575174013998427,-0.01062376989957825,-0.040693360730927,-0.033823273735411385,0.011292365515966019,0.01044713735109859
2010-08-26,-0.002069658114485895,-0.006111397115962314,0.021288568470938962,0.004734609998454875,0.004860595406793178,-0.008468900383225342,-0.04075353543308868,-0.026887264569704805,0.0029216028734415644,0.0008330053133280835
2010-08-27,-0.0011630163206046706,-0.023806150829747685,-0.006507001465945961,0.008668841418231876,0.012691693394200176,-0.0006496727880184183,-0.02578907190528279,-0.0015860874055828589,-0.002486509242815793,-0.001659100560543525
2010-08-30,0.0007060254698227908,-0.006221949349793587,0.012351548351343,0.009434003125134538,0.0026623426941412287,-0.024967850237709643,-0.04312356721918276,-0.018620818050559818,-0.0016542975608969668,0.007512533892058304
2010-08-31,-0.0031673518460278993,-0.0032601678769732523,0.00742386234692094,0.014290472017122857,0.002268135355592893,-0.0351626321964581,-0.04184759056988163,-0.008798849419262456,-0.0008284403861095191,0.010050321897042025
2010-09-01,-0.005293674259306158,-0.012627554608832248,-0.013127302988881429,0.002719197671349649,0.00813013862882106,-0.0410166329899202,-0.017674739661136196,0.016684360397557496,-0.010339123111859028,0.0008364892468135654
2010-09-02,-0.0057374943826505875,-0.02476719647766612,-0.03265081143066584,0.010995385591280327,0.000788826564335654,-0.029796651195746038,0.020440813865254315,0.03920027371745394,-0.004993792584454204,-0.002086779589776766
2010-09-03,-0.006770186155074964,-0.02636675188032378,-0.016801107439040064,0.007024200141440895,-0.006307961284196528,-0.028199978859110963,0.02173058696225061,0.026454106745976813,-0.011632687280718312,-0.01409027173909172
2010-09-07,0.00381338863369729,-0.017993009171608843,-0.015553746443328742,0.01480434399071795,-0.006808069313237075,-0.042955428825190656,0.027608620720497745,0.021862567845399306,-0.004142438966422635,-0.005789883700641263
2010-09-08,0.012733048845130934,-0.004696855796407773,-0.03408250765891163,0.005160527883099286,-0.015768476722322067,-0.05882433874549231,0.04079108992358815,0.04096717161319663,-0.006633571691278095,-0.007456516558694393
2010-09-09,0.006249699983364554,0.003958616974084173,-0.030283010230874097,-0.0010683283770585028,-0.014628979485567406,-0.05269323286029526,0.015993587159921496,0.03760063424582871,0.0012536054707190658,-0.009098478822435419
2010-09-10,0.01027610166612214,0.009140486710519147,-0.024408825568598136,-0.004579258765240901,-0.011245507059550297,-0.06004795689624143,-0.014139776745808352,0.032742197368247794,0.002927632591841922,-0.0020807799825394158
2010-09-13,0.016419416848858726,0.012694069443568656,-0.007337344301944104,-0.0019694556258612606,-0.010447843106937471,-0.045928025373353165,0.0011600455757481143,0.017922369327156962,-0.002942480011724813,-0.014540938342637033
2010-09-14,0.017158263619000858,0.009533918314367673,-0.01788078944386262,0.010757943990667096,-0.010839712224157472,-0.01935719963533089,0.038324821855819424,0.029735266205952238,-0.021630633858578885,-0.025683469244437207
2010-09-15,0.023216321268524576,0.011634894462783985,-0.024699637156300747,0.01002366038717728,-0.008249857662157245,-0.017090442184618637,0.03760882212917038,0.0354119156908449,-0.014190244500451366,-0.02072968418751897
2010-09-16,0.02755948809521258,0.030967897432089053,-0.014884704403828275,0.025255016094783977,-0.013318966331294035,-0.00884206646562713,0.0448642029316868,0.023284226272002995,-0.01752913960741731,-0.016297508762007196
2010-09-17,0.03185208487594604,0.027635552832054877,-0.00635263416553522,0.02308385345521069,-0.020768524405372357,-0.013546683098229484,0.06095612573880316,0.013937805172627438,-0.015846504087596136,-0.012965264237587815
2010-09-20,0.030440159522057364,0.01869385209996599,-0.005446387475742442,0.02672257791978505,-0.020220616538390246,-0.02495859382860699,0.03360374120291576,0.009388255597289952,-0.006323761503897685,-0.009247633973798353
2010-09-21,0.02759486188379512,0.011835596921565994,-0.0012522614052139502,0.016045843791557157,-0.017065978048077524,-0.011759287331713053,0.016742717473845925,0.0037305899962098987,-0.008928613424068588,-0.03036611571480663
2010-09-22,0.024818162290091372,0.01502126775860324,0.022880649692910815,0.018234584979166746,-0.016679146642576193,-0.011380378408147207,0.003052340093444794,-0.023557221869441314,-0.02032182186834064,-0.03422369474778564
2010-09-23,0.03352259263384383,0.02627160536167894,0.03604583694328145,0.01339970982221983,-0.020092489230026378,-0.0039756510051947025,-0.0007532410918912325,-0.0409985027486498,-0.014018768828382377,-0.0313021714798829
2010-09-24,0.03466615513963345,0.013646728202223679,0.01799942818936362,0.0172635419148357,-0.014085908135641256,0.029602079061632036,0.034172053452462325,-0.020808416953408515,-0.026694960081861008,-0.04211844237540163
2010-09-27,0.03111232517465523,0.021043697618145618,0.029728152278712505,0.014815395478732896,-0.010942982516042754,0.009881420691572274,0.02130043684413052,-0.032420522319242306,-0.024183271200864165,-0.030354103465303428
2010-09-28,0.02213507241945778,0.0020706018538276805,0.022569409056741874,0.01460198640343946,-0.005212211148847956,0.01889364923216119,0.04266472029538204,-0.022119910051375147,-0.018447031961714266,-0.027210938968575293
2010-09-29,0.0197167888873111,-0.0029858244638406584,0.00927254770140129,0.013866878306801445,-0.003065252681756281,0.026046419716905023,0.05591476843526033,-0.002389995188086802,-0.012964530897729976,-0.03302288987856039
2010-09-30,0.013885260804197497,-0.015248693192007945,0.0057191731310348715,0.012747431286219246,0.006270217650751864,0.019656660584225216,0.04447788794898622,0.008873597154717805,-0.015941359176196324,-0.02973664977547741
2010-10-01,0.0023636668752438084,-0.01862665625801274,0.01072464357827596,0.017523097149910294,0.011260094310727276,0.018899704210729285,0.006172772813869631,-0.005428855175987124,-0.013931201758380696,-0.0402542689654094
2010-10-04,-0.0031528094630620673,-0.0059813235207102355,-0.003988658937962186,0.013731103822620438,0.01387418301533394,0.030555656026402644,0.0018294634906741436,0.004101168904877661,-0.010869565217391353,-0.03478997477476775
2010-10-05,-0.0008518619499796598,-0.015449723841894136,-0.016694932079892366,0.024560086480396537,0.006073320025891782,0.03385811656724047,0.00861449267265968,0.018941417313847353,-0.013986001160915085,-0.032175032912197365
2010-10-06,-0.011653069771782154,-0.029730355766807937,-0.00018947027954141493,0.030168039878210928,0.01484531662903299,0.048846868012987654,0.004322728058190561,-0.0008190050683402061,-0.017075279642861485,-0.029818437550074184
2010-10-07,-0.014492157852434295,-0.037180822962387894,-0.007866570128422845,0.01923220533693759,0.008492149949278938,0.040344927962807864,0.011187346933718478,0.003852738033962244,-0.01576184798364688,-0.03145194187985523
2010-10-08,-0.012973312485059063,-0.03130186460613571,-0.00372812720937743,0.02133271213930077,0.0017407257146297983,0.026824569557410083,0.022374625034932594,0.008323464881483389,-0.01103752777971223,-0.02481496351168011
2010-10-11,-0.012866047455421525,-0.028928341942476177,-0.006102206392149534,0.029814622233335086,-0.0011144111181535798,0.034484984601021784,0.0405405640750387,0.016337230520291013,-0.011428581489311473,-0.022173922994862427
2010-10-12,-0.005309183093401226,-0.014794918318611905,-0.009976027966689172,0.00740515443946399,-0.0007024374592239369,0.013877026101988044,0.020284686373175376,0.0156915327033178,-0.006205646851179525,-0.02010485582802979
2010-10-13,-0.005032847635036086,-0.017304382968869936,-0.02377789470336744,0.017145966220205366,-0.00991466755563808,-0.0064223114690978855,0.013988569179940624,0.03376106211127927,-0.00400891534651826,-0.0210157416387734
2010-10-14,-0.001618364272692463,-0.01663065256110885,-0.030282748946348303,0.03359672506603517,-0.0068938455244200725,-0.009214161868431936,0.0067808216846885205,0.0334171805321265,-0.01201069676431199,-0.02758323397138207
2010-10-15,0.023020370699085912,0.014281556866449163,-0.037900638374316786,0.015342465118381332,-0.025021278252308266,-0.022745784250667755,0.004235822081064988,0.04024359375652997,-0.00267854763232922,-0.013686510868140322
2010-10-18,0.017641584615117667,-0.0006519177157139344,-0.030314621042535128,0.015042751486575634,-0.016767984631924637,-0.0239069206074376,-0.007370975295182158,0.02920130024025447,-0.007558918542643123,-0.01890111231541891
2010-10-19,0.017309663157162314,0.013640555383171327,-0.014727222716302668,-0.014019445357615457,-0.016561757524891862,-0.02838963297013697,-0.025462139528905525,0.014392937224760538,0.012488879825721666,0.006205731396776937
2010-10-20,0.023581151772672726,0.016117057688491254,-0.011062584724775282,-0.0205116718860896,-0.013686015530606221,-0.02759531725075748,-0.00282985222535026,0.01050724208539966,0.0013416269444552764,-0.0026726668709099455
2010-10-21,0.018365366424586416,0.01635799452807296,-0.007979560348163717,-0.03918366441036647,-0.011551058691387617,-0.03252869819114823,-0.002481378840694326,0.010657809004952612,0.011706449329104363,-0.000444850048286316
2010-10-22,0.022115334380184093,0.022638536883490268,0.011070117158803239,-0.02954815353575202,0.002609385495697225,-0.030818438262907977,0.0017574423803066175,-0.006395074689297786,0.005819120854013926,0.003124986429298815
2010-10-25,0.024589879736342857,0.021962106610167176,0.005836924487563566,-0.02554358584273453,-0.007950097069808537,-0.032775803531363,0.01591226466282647,0.004082818908996533,0.0022401946726180455,-0.005335657319075149
2010-10-26,0.02336015273836911,0.02113027714586324,-0.015635794366327227,0.00591810213549171,-0.00676163643906369,-0.036565819972350866,0.02648531699976653,0.027228715179402396,-0.00792952859586038,0.004460320300152976
2010-10-27,0.02904194577476238,0.03408175838064498,-0.026395862474160703,-0.01370699780204665,-0.015208311958295528,0.0036124851576346817,0.039730362208813874,0.0337300515815826,0.011612337470721101,0.012969543840015252
2010-10-28,0.02905157595594443,0.043947428339304206,-0.012015880051064909,0.013671153593670438,-0.017406260910976412,0.004037306634464333,0.044065380171056656,0.02147607469275903,-0.002670203283304917,0.00900498744636491
2010-10-29,0.00664405086607589,0.01325644870885423,-0.009469314563827935,0.02227703295171657,-0.00927410108285498,0.02354221441301929,0.03543860452216974,0.01478723741092225,-0.004450310510764388,0.001342913448549421
2010-11-01,0.01578676606972551,0.03338789142621135,-0.019671486535060123,0.008177241234388788,-0.00779180880498187,0.02719379053233184,0.02923773637214988,0.012608255265471935,0.0017880646704562242,0.004032264956023379
2010-11-02,0.014748335506001409,0.01277456061756066,0.008791257704564348,0.012301348947787227,-0.008097375673377094,0.023173014967778682,0.03521618612743049,-0.012537773824571219,-0.01198936288967034,-0.019823821489651006
2010-11-03,0.017788786324469896,0.01635147082663413,-0.003023614675134678,0.015827694442052342,-0.0026410921476667237,0.027133204641842656,0.02320028377912209,0.0036854741079402897,-0.02251656677577163,-0.011165699277132735
2010-11-04,0.011054737445140628,-0.003378371989076423,0.002010298340850092,0.036497966211852306,0.006406347446237026,0.043952894099009265,0.04629001528930199,0.011109905423713595,-0.01963411588815478,-0.022251892090750403
2010-11-05,0.002301217158886537,-0.009294786365918073,-0.02429789739596211,0.028351756176001386,0.007144283288399889,0.05299223879022308,0.056929864186566315,0.03586945433311606,-0.008493541659792325,-0.01290605327283445
2010-11-08,0.0036079451706592103,-0.006077214969101408,-0.01254138680609973,0.04442086637119913,0.004301626411103321,0.047243847842714626,0.05377071927620625,0.029769300569944424,-0.004462310671602854,-0.0026822249012070642
2010-11-09,0.0028789177408590216,-0.0015224855398278114,-0.04684099029205291,0.023397922229586587,0.0052182011212804635,0.047764282606959974,0.03974403111991176,0.056242587899523744,0.011235955056179803,-0.0008881197760711723
2010-11-10,-0.0020439957119151586,-0.013093918164696738,-0.025677324732551132,0.04309491413930777,0.004721568887805283,0.023227261357334328,0.02934315021111522,0.023472529778734263,0.015356827550178531,-0.007505522258590802
2010-11-11,-0.00653586267687456,-0.02351995845284527,-0.03370448919716329,0.011982686888479144,0.00033215505981099014,0.018118055575922165,-0.006831460183352456,0.014768828349117302,0.030496135513608857,0.010263254966639046
2010-11-12,-0.007992028342293955,-0.017845380738507388,-0.022147435435725282,-0.019724316946004627,0.0010789774631794202,0.027726123363591704,-0.021481246066743287,0.0006853894497351742,0.019386848478781804,0.010728643813783023
2010-11-15,-0.010794933553269881,-0.02914586046188805,-0.04684008022879815,-0.038902603119756796,0.006526341654228496,0.02359939082845619,-0.026957643026357614,0.02640744052405042,0.021515081177734485,0.016956763529791585
2010-11-16,-0.014391632027775603,-0.016505215416306118,-0.0011428634841720298,-0.03407327414977179,0.009048794986297626,0.036561417391558715,-0.028182728071963425,-0.02734714761882906,0.01866667005750866,0.03011236297950326
2010-11-17,-0.012540611336495089,-0.01688943056780534,-0.007989174777021324,-0.04998542943583062,0.007686727371710722,0.03128826752130065,-0.02494332480824102,-0.007478745815574839,0.018683277795661812,0.03432702122102027
2010-11-18,-0.004374009874706708,-0.007546273997728892,-0.003425743016525984,-0.04046205997415564,0.003985692746067304,0.017323470224676285,0.0006550458553964411,0.0044240384837176405,0.004416978099188729,0.03504781437547111
2010-11-19,-0.002609295015820745,-0.004546710635272788,0.008141100085300002,-0.011145227511063172,0.0015104895819835207,0.011391956716817697,0.010484917759652657,-0.003799089497752428,0.0026536693641183717,0.02209196412877512
2010-11-22,0.0033960052975920973,-0.0031378812576465798,0.034004930438397585,0.008004814780629754,-0.01013702212438572,0.017642784642284637,0.02968336502601976,-0.03478574129877454,-0.0021939948398647102,0.01927388236078631
2010-11-23,0.00017062729531014398,-0.017442516431441124,0.013938048427213134,0.026265575393935814,-0.009596271201514739,0.03149065847624177,0.03400001525878915,-0.017434610294836506,0.005235638692580702,0.024000040690104196
2010-11-24,0.0044613850670125466,-0.013717287226524988,0.001359661673340451,0.029145479756533588,-0.012708975275461443,0.037830649017013274,0.05249169115222796,-0.003940778892038699,0.0074235842413017394,0.026245558923583268
2010-11-26,0.012204997732768286,-0.011022486638312734,0.011145830154418945,0.007722040281171072,-0.016154696763382326,0.04336754543768273,0.030769249019073408,-0.02976285525355482,0.02066839569415624,0.025176665644471408
2010-11-29,0.012953972396092972,-0.013612693716060664,0.013562534813704952,0.0099092102029823,-0.0143491220791091,0.025846180486872372,0.019455265191345328,-0.029303563339995287,0.02999560224469766,0.03272887001955116
2010-11-30,0.008736504040515625,-0.013924112158104518,0.014536120227931715,0.014534031341791431,0.0013537004055113044,0.028732887664888462,-0.005124915148337905,-0.021122455963868525,0.03342129448246989,0.031153973494968845
2010-12-01,0.009470938739183588,-0.01816361453468074,-0.016311078298419712,0.007216733831371558,0.00010305303266466836,0.02758138110452335,0.02740168823101974,0.026158308197771207,0.011284648923689078,0.016579369960807
2010-12-02,0.004406151620549137,-0.0183175473556072,-0.0010444795942378127,0.007601761276925689,0.008150503548010946,0.035016272877717025,0.023989845776896557,0.005432411656571934,0.0039011770168373427,0.011353721974363795
2010-12-03,0.0029678647949371584,-0.01951552209288543,-0.022458023200055854,0.037262464811989915,0.013582429629860782,0.04017136888505157,0.03683714713217201,0.032168960802358426,-0.014218006752392487,0.006156525552223124
2010-12-06,0.005650935405721924,-0.023437319700338022,-0.01705820370701283,0.041944471080244794,0.008971206025543355,0.030295527068296524,0.03721374225253382,0.023590491409166248,-0.015417584773885218,0.014115557730361106
2010-12-07,-0.0035541080000101033,-0.03193200896833848,-0.04308510654792885,0.007975201932194143,0.002263978715618453,0.027290930216581355,0.05151321342500803,0.0525244141942901,-0.017446802017536567,0.015391397756927772
2010-12-08,-0.0020895857598582923,-0.021382640531276365,-0.027427231934072482,-0.00435818862017634,0.002026223009463868,0.023359064752159764,0.03451522913408822,0.031013868231382524,-0.008583642151914983,0.0026041433836032635
2010-12-09,-0.010298732444455228,-0.021592982541139727,-0.020075263291491896,0.0012573829347821697,0.0023465012379677574,0.02223038233555097,0.01726268178168011,0.020971441560374005,-0.0017270729033782573,0.0021673664963419714
2010-12-10,-0.014522793450350013,-0.027568412871359027,-0.01833699941997624,-0.019265615419742144,0.00142919254138274,0.010567172361728217,0.0064318246449761585,0.018001517649553933,0.010489584233828841,-0.0038775634980298124
2010-12-13,-0.014869029150167634,-0.023744615341390496,-0.028369565226008975,-0.021996963159858218,0.006306158688110575,0.00629775478885386,-0.0009199257508554215,0.023558103975469535,-0.005219614314025289,-0.020556725241737017
2010-12-14,-0.007422807518406294,-0.01725262766994684,-0.021556746509169278,-0.002344376001602533,0.005328938924153537,0.004704541550149877,-0.0021432852158989046,0.016547233334683886,-0.007795595668526056,-0.025106389471825086
2010-12-15,-0.007116787471789121,-0.017303348834261878,-0.02487668498479423,-0.0006676781836436607,0.0051722693632085814,-0.003734757618893636,-0.019411567059529178,0.019180882762147244,0.002164469101076927,-0.006437752079050729
2010-12-16,-0.0025726434477213456,-0.018789583530314014,-0.0229406903315742,-0.011523953718423963,0.0002516108562999886,-0.013145770335256435,-0.014545440673828125,0.02305263366007193,-0.0012976075067695492,-0.0030224393473836653
2010-12-17,0.000585688069744128,-0.018417787018011555,0.0009661442449424573,-0.008935873873000766,-0.0019965551532139525,-0.011922258261579777,-0.0063907206503976965,0.00015253205893817068,0.0030276683513537073,0.013549011567386415
2010-12-20,-0.0017771025950242825,-0.015142470505265071,-0.0038502739075033654,-0.006909242339734778,-0.004467115301211466,-0.01997450340314022,-0.006138758492911345,0.011833173221458382,0.016178352352748337,0.010874293279205194
2010-12-21,-0.0020536631427253704,-0.01495552865189198,0.017907548695559106,-0.006315063869991255,-0.0032320568921297976,-0.018700907427204982,0.0018410976683058689,-0.012760993553378563,0.016586690119867464,0.008661791321687762
2010-12-22,-0.005377112311181875,-0.014690452478285265,0.023971852283382278,0.002598412111695314,0.0002435059616958668,-0.028326026220443667,0.005567475418625456,-0.012065780474693977,0.005183621650573844,0.007359310540545172
2010-12-23,-0.003545564216178132,-0.013524391633786492,0.014852032487540079,0.006352336290443628,0.0033175149561099904,-0.02612627142554913,-0.0006150202177779285,-0.005675670701243973,0.004763993487424623,0.003460204186943594
2010-12-27,-0.004220877929418498,-0.010264412357255503,0.0055770515269715215,0.0061103378753055715,0.006275334870573079,-0.012681405072086815,-0.001225142837914972,0.002915541549043832,-0.0017249208540806027,0.0012975250089946044
2010-12-28,-0.0033478132400820426,-0.010959338614096259,-0.0164268712617891,0.015616909191175754,0.007855545896807481,-0.011035990664152284,0.0018529202166341907,0.017319250845648893,-0.003442337542768681,0.012680323460295684
2010-12-29,-0.002828998928507187,-0.01325259751783936,-0.006717104672867902,0.017661833138407523,0.006048600321332698,-0.007727406848491047,-0.002450285675829944,0.008832002815691076,-0.012451734827283789,0.003928422225548678
2010-12-30,-0.003772854634053635,-0.012423812359943942,-0.00032223376080731114,0.014661204611600365,0.0035317645521523167,-0.0008725778112295135,0.0027683837968173197,0.0007662443852201051,-0.015040841194008392,-0.009935185573490601
2010-12-31,-0.009578026009677831,-0.008065065215521638,0.012805363580096651,0.03014998847602257,0.006309416423917136,0.002511631472377651,0.0009230393629806599,-0.011585574159168388,-0.021120761308316194,-0.016457386990213818
2011-01-03,-0.007468547857819474,-0.005646775706971696,-0.0037329187942271025,0.02207077198372498,0.0012826445695530708,-0.01307561886437103,0.002453174328737262,0.0049517621222222585,-0.014254856550490635,-0.015955188905235396
2011-01-04,-0.005973875671085538,0.011850625451913954,0.02084920881988306,-0.018000300238522837,-0.0018356558438066273,-0.0027855163272325623,0.008323072416574373,-0.009258957541323998,-0.012089839744830355,-0.015490559978359353
2011-01-05,-0.0024151194642551,0.013693683327373973,-0.018248223602508884,-0.0242539498499883,-0.0036794678760971866,-0.015249412687885266,0.0024563043231284887,0.029022423689760157,0.004782635232676524,-0.0077286517003002375
2011-01-06,0.006072522843445283,0.01701491356243845,-0.013212974282161505,-0.0233525284736823,-0.009768088593765878,-0.007126587918730554,0.008895734021507895,0.024086195038821923,0.016143143019274664,0.0008594953747411704
2011-01-07,0.008280308939078607,0.023242750588994276,-0.01880582470048031,-0.037053051790784775,-0.014836886434975938,-0.01027693976787003,0.009222350538443447,0.024011287275930382,0.02862182087551579,0.006896544920278469
2011-01-10,0.013193601695257628,0.02378854143375797,-0.0059951307786474395,-0.02811597741168481,-0.014472502879390836,-0.01407535924402692,0.007035777054098968,0.009647209450909688,0.02015780008645751,0.005615596987361027
2011-01-11,0.014356361879050095,0.02012881357484786,-0.012724495880314546,0.0011874112215908283,-0.012558916003680975,-0.004625336774205624,0.014062950087058157,0.01569909412253634,0.01704551185761516,0.004749594606057617
2011-01-12,0.010949320592162026,0.018622029982672483,0.0016400779289356127,0.008112016345085626,-0.007346671320880738,-0.003039027036600972,0.026646214126366585,0.0008874314879170342,-0.003028978493097023,0.001739170240319332
2011-01-13,0.013757739665178681,0.01984669562957131,0.006205091345927949,0.001643885658619837,-0.0041097629521862356,-0.006374732648430137,0.01945878387124167,-0.0051075337402732846,-0.021039143804417626,-0.005235638692580702
2011-01-14,0.017903680248199993,0.016750572661292207,-0.005522492091576847,-0.006662669392489384,-0.003236368332502959,0.01065609100819076,0.04812665026606444,0.012133316904256786,-0.025256855187171467,0.0026420685032981783
2011-01-18,0.013739524508206813,0.020625877650042312,-0.015508829678797187,-0.005144664975594182,0.0007449902162641742,0.023875407731231757,0.050729103175283674,0.022786324605994612,-0.02276635184764153,-0.00306747133042673
2011-01-19,0.012310605231969252,0.021003106195170318,-0.002816009217742721,-0.008820713135452074,0.00020273644910062671,0.0208152534248911,0.029243330547158886,0.003145521289306785,-0.028362691638534776,-0.011800636377558127
2011-01-20,0.003179766885430091,0.027752562356367694,-0.008841802785691022,-0.03144846858470518,0.0040675364624477295,0.030525353718115378,0.010441481782260231,0.005114915196364644,-0.01562502587007053,-0.018606676495853014
2011-01-21,-0.011893192582566381,0.018669188956218274,-0.009845327914149271,-0.022528938483461936,0.015906707259682795,0.030265492664501847,0.006263134709673324,0.010393546884215343,-0.013596468259459038,-0.0343495540129336
2011-01-24,-0.004958414937860756,0.020256329125610595,-0.0030487673177458374,-0.017559739152793963,0.008102342650870953,0.03856346283256351,0.0011624793869433603,0.003377125232549516,-0.014492749981194541,-0.0393835638808272
2011-01-25,-0.009066209987439011,0.022132445130774725,0.011158479402722188,-0.02495680697785163,0.00831937981147568,0.03211910353734582,-0.009829434839203177,-0.009188032679323888,-0.01406592065161405,-0.03651204280063991
2011-01-26,-0.005550459256431162,0.014104479994222707,-0.011295763212496368,-0.0191444625727194,0.005409333642682812,0.026642507358442424,0.009373160531492175,0.018433146852081972,-0.009730261599479761,-0.03781697682870622
2011-01-27,-4.1273529359786565e-06,0.018860960810087812,0.0070484511909501,-0.024923755481155996,-0.004157095869381511,0.036667313055828155,0.0372011271321393,0.0034037102637938244,-0.01455026099054968,-0.02994793865622658
2011-01-28,-0.010010261652299013,0.017169083555816034,0.004370646203571749,-0.005723880080799493,-0.005961415798905856,0.041594893110677766,0.019561346015976255,-0.00404192848940732,0.0,-0.013596468259459038
2011-01-31,-0.012810155610965324,0.015099699052771642,-0.003713372072482457,-0.0037588638452733525,0.004718273862399647,0.017857142857142794,-0.0011611295977205227,0.007980790742501798,-0.0035650589038374036,-0.018006141377670426
2011-02-01,-0.011237982067454855,0.008713343555373676,-0.021421652606255615,0.005380452847060013,0.002955918041524175,0.021914528454547888,0.030072957059762873,0.019673635181928772,-0.012929153436543772,-0.02681321364182676
2011-02-02,-0.009339598899958279,-0.0037085917622950992,-0.006151791344647495,-0.0054132867798348805,0.004036325672225782,0.02755263099007199,0.026117282350260895,0.003426104507831651,-0.0093791465027796,-0.01901814655320755
2011-02-03,-0.004063840761824755,-0.00883347552863134,-0.01881016157895743,0.033377602070510104,0.008175955858180095,0.02312626360943182,0.003131244150499146,0.014781468940226916,0.00044743752622578015,-0.014109333797107326
2011-02-04,0.008687346813055496,-0.004047380255026711,-0.03383377580834501,0.010592607428177248,-0.002751497466721098,0.02990677437928957,0.04098836583921006,0.04018717514275172,-0.00266782865953763,-0.00266782865953763
2011-02-07,-0.0009518657646082618,-0.015459927324854794,-0.0213769409289829,0.013936995662165996,-0.0038969463769285007,0.014145440761273553,0.036907889084433876,0.024209825432018106,0.0031305766061480167,-0.00044564298769322885
2011-02-08,0.00020715853754937896,-0.015800722922425958,-0.02211166464875025,0.017889879841705314,-0.0031806464557215808,0.013970667139473036,0.010487606558511553,0.030538901377658023,0.012195142963278727,-0.000891683347817751
2011-02-09,-0.0006813378353429655,-0.002702577638299841,-0.013816734642797313,0.020084403505322257,-0.003388633993243184,0.012895971310185717,0.0062217538717666,0.015456633231155203,0.005861098240664386,-0.003573020361181678
2011-02-10,-0.003177068002067962,-0.008305412743477292,-0.017053040107893214,0.004916862104981101,-0.005048812634216748,0.003195908394623137,0.014755863175345718,0.019786176618920237,0.005813915796872626,0.006263954687200313
